card_id,company,card_name,origin_event_code,event_title,event_link,start_date,end_date,event_type,section,event_content,updated_at
SHC_1228407_2207,신한,신한카드 Point Plan+,,신한카드 신규 고객첫 연회비 전액 캐시백,https://www.shinhancard.com/pconts/html/benefit/event/1238076_2239.html?logbanner=Cont_Card,2026.04.01,2026.04.30,캐시백,이벤트 요약,신한카드 Point Plan+ 신규 발급하고,2026-04-30
SHC_1228407_2207,신한,신한카드 Point Plan+,,신한카드 신규 고객첫 연회비 전액 캐시백,https://www.shinhancard.com/pconts/html/benefit/event/1238076_2239.html?logbanner=Cont_Card,2026.04.01,2026.04.30,캐시백,이벤트 요약,마케팅 동의하고,2026-04-30
SHC_1228407_2207,신한,신한카드 Point Plan+,,신한카드 신규 고객첫 연회비 전액 캐시백,https://www.shinhancard.com/pconts/html/benefit/event/1238076_2239.html?logbanner=Cont_Card,2026.04.01,2026.04.30,캐시백,이벤트 요약,10만원 이상 쓰면,2026-04-30
SHC_1228407_2207,신한,신한카드 Point Plan+,,신한카드 신규 고객첫 연회비 전액 캐시백,https://www.shinhancard.com/pconts/html/benefit/event/1238076_2239.html?logbanner=Cont_Card,2026.04.01,2026.04.30,캐시백,이벤트 요약,연회비 전액 캐시백! (1인 1회),2026-04-30
SHC_1228407_2207,신한,신한카드 Point Plan+,,신한카드 신규 고객첫 연회비 전액 캐시백,https://www.shinhancard.com/pconts/html/benefit/event/1238076_2239.html?logbanner=Cont_Card,2026.04.01,2026.04.30,캐시백,이벤트 대상,신한카드 개인신용카드 최초 발급 혹은 재가입 (탈회 후 6개월 이상 경과)(체크/법인카드 발급 이력이 있어도 참여 가능),2026-04-30
SHC_1228407_2207,신한,신한카드 Point Plan+,,신한카드 신규 고객첫 연회비 전액 캐시백,https://www.shinhancard.com/pconts/html/benefit/event/1238076_2239.html?logbanner=Cont_Card,2026.04.01,2026.04.30,캐시백,이벤트 참여 방법,1 카드 발급하기 신한카드 홈페이지 (앱/모바일/PC)에서 Point Plan+ 카드 신규 발급 ※ 최초 발급한 카드 1종에 대해서만 이벤트 혜택 제공(다른 카드를 먼저 발급할 경우 제공 대상에서 제외),2026-04-30
SHC_1228407_2207,신한,신한카드 Point Plan+,,신한카드 신규 고객첫 연회비 전액 캐시백,https://www.shinhancard.com/pconts/html/benefit/event/1238076_2239.html?logbanner=Cont_Card,2026.04.01,2026.04.30,캐시백,이벤트 참여 방법,2 마케팅 동의하기 카드 신청 시 약관 전체 동의 필수! ※ 카드 신청 다음달 말일까지 약관 전체 동의 유지,2026-04-30
SHC_1228407_2207,신한,신한카드 Point Plan+,,신한카드 신규 고객첫 연회비 전액 캐시백,https://www.shinhancard.com/pconts/html/benefit/event/1238076_2239.html?logbanner=Cont_Card,2026.04.01,2026.04.30,캐시백,이벤트 참여 방법,3 카드 이용하기 ※ 카드 신청 다음달 말일까지 Point Plan+ 카드로 10만원 이상 이용,2026-04-30
SHC_1228407_2207,신한,신한카드 Point Plan+,,신한카드 신규 고객첫 연회비 전액 캐시백,https://www.shinhancard.com/pconts/html/benefit/event/1238076_2239.html?logbanner=Cont_Card,2026.04.01,2026.04.30,캐시백,이벤트 참여 방법,"4 혜택 받기 최초 발급 카드 연회비 전액 캐시백 (1인 1회 1카드) 💡연회비가 면제되는 것이 아니라, 납부한 연회비를 돌려드립니다.",2026-04-30
SHC_1228407_2207,신한,신한카드 Point Plan+,,신한카드 신규 고객첫 연회비 전액 캐시백,https://www.shinhancard.com/pconts/html/benefit/event/1238076_2239.html?logbanner=Cont_Card,2026.04.01,2026.04.30,캐시백,혜택 제공 일정,2026년 7월 초 지급,2026-04-30
SHC_1228407_2207,신한,신한카드 Point Plan+,,신한카드 신규 고객첫 연회비 전액 캐시백,https://www.shinhancard.com/pconts/html/benefit/event/1238076_2239.html?logbanner=Cont_Card,2026.04.01,2026.04.30,캐시백,이벤트 카드 연회비,"국내전용 3만원, 해외겸용(VISA) 3.3만원",2026-04-30
SHC_1228407_2207,신한,신한카드 Point Plan+,,신한카드 신규 고객첫 연회비 전액 캐시백,https://www.shinhancard.com/pconts/html/benefit/event/1238076_2239.html?logbanner=Cont_Card,2026.04.01,2026.04.30,캐시백,이벤트 혜택 지급 제외 조건,아래 중 하나라도 해당하는 경우 다른 조건을 충족하더라도 혜택 제공 대상에서 제외됩니다.,2026-04-30
SHC_1228407_2207,신한,신한카드 Point Plan+,,신한카드 신규 고객첫 연회비 전액 캐시백,https://www.shinhancard.com/pconts/html/benefit/event/1238076_2239.html?logbanner=Cont_Card,2026.04.01,2026.04.30,캐시백,이벤트 혜택 지급 제외 조건,1. 혜택 제공 시점에 이용 가능한 이벤트 카드를 보유하고 있지 않은 경우 - 이벤트 카드 해지/정지/분실/교체/배송 시 이용 가능한 카드가 아님,2026-04-30
