notice_id,card_id,notice_category,sub_category,notice_content,updated_at
SHC_1226114_2206_N0012,SHC_1226114_2206,금융소비자보호,금융소비자보호,회사명 : 신한카드,2026-04-30
SHC_1226114_2206_N0013,SHC_1226114_2206,금융소비자보호,금융소비자보호,상품명 : 신한카드 Point Plan 체크,2026-04-30
SHC_1226114_2206_N0014,SHC_1226114_2206,금융소비자보호,금융소비자보호,카드 출시 일자 : 2024.01.29,2026-04-30
SHC_1226114_2206_N0015,SHC_1226114_2206,금융소비자보호,금융소비자보호,"계약 체결 전, 카드 상품별 연회비, 이용조건 등 상세사항은 금융상품설명서와 약관을 확인하시기 바랍니다.",2026-04-30
SHC_1226114_2206_N0016,SHC_1226114_2206,금융소비자보호,금융소비자보호,준법감시 심의필 제20240610-Dpp-001호(2024.06.10),2026-04-30
SHC_1196867_2206_N0001,SHC_1196867_2206,카드발급 유의사항,카드발급 유의사항,가족카드 발급 불가,2026-04-30
SHC_1196867_2206_N0002,SHC_1196867_2206,카드발급 유의사항,카드발급 유의사항,연회비 없음,2026-04-30
SHC_1196867_2206_N0003,SHC_1196867_2206,카드발급 유의사항,카드발급 유의사항,후불교통 기능,2026-04-30
SHC_1196867_2206_N0004,SHC_1196867_2206,부가서비스 변경가능 사유,부가서비스 변경가능 사유,카드 이용 시 제공되는 포인트 및 할인 혜택 등의 부가서비스는 카드 신규출시(2020.06.12) 이후 3년 이상 축소·폐지 없이 유지됩니다.,2026-04-30
SHC_1196867_2206_N0005,SHC_1196867_2206,부가서비스 변경가능 사유,부가서비스 변경가능 사유,"상기에도 불구하고, 다음과 같은 사유가 발생한 경우 카드사는 부가서비스를 변경할 수 있습니다.",2026-04-30
SHC_1196867_2206_N0006,SHC_1196867_2206,부가서비스 변경가능 사유,부가서비스 변경가능 사유,①카드사의 휴업·파산·경영상의 위기 등에 따른 불가피한 경우,2026-04-30
SHC_1196867_2206_N0007,SHC_1196867_2206,부가서비스 변경가능 사유,부가서비스 변경가능 사유,②제휴업체의 휴업·파산·경영상의 위기로 인해 불가피하게 부가서비스를 축소·변경하는 경우로서 다른 제휴업체를 통해 동종의 유사한 부가서비스 제공이 불가한 경우,2026-04-30
SHC_1196867_2206_N0008,SHC_1196867_2206,부가서비스 변경가능 사유,부가서비스 변경가능 사유,"③제휴업체가 카드사의 의사에 반하여 해당 부가서비스를 축소하거나 변경 시, 당초 부가서비스에 상응하는 다른 부가서비스를 제공하는 경우",2026-04-30
SHC_1196867_2206_N0009,SHC_1196867_2206,부가서비스 변경가능 사유,부가서비스 변경가능 사유,④부가서비스를 3년 이상 제공한 상태에서 해당 부가서비스로 인해 카드의 수익성이 현저히 낮아진 경우,2026-04-30
SHC_1196867_2206_N0010,SHC_1196867_2206,부가서비스 변경가능 사유,부가서비스 변경가능 사유,"카드사가 부가서비스를 변경하는 경우에는 부가서비스 변경 사유, 변경 내용 등을 사유발생 즉시 아래 고지방법 중 서로 다른 2가지 이상의 방법으로 고지해 드립니다. 특히 부가서비스를 3년 이상 제공한 상태에서 해당 부가서비스로 인해 카드의 수익성이 현저히 낮아져 부가서비스를 변경하는 경우에는 6개월 전부터 아래 고지방법 중 서로 다른 2가지 이상의 방법으로 매월 고지 해 드립니다.",2026-04-30
SHC_1196867_2206_N0011,SHC_1196867_2206,부가서비스 변경가능 사유,부가서비스 변경가능 사유,"고지 방법: 서면 교부, 우편 또는 전자우편, 전화 또는 팩스, 휴대폰 메시지 또는 이에 준하는 전자적 의사표시",2026-04-30
SHC_1196867_2206_N0012,SHC_1196867_2206,금융소비자보호,금융소비자보호,회사명 : 신한카드,2026-04-30
SHC_1196867_2206_N0013,SHC_1196867_2206,금융소비자보호,금융소비자보호,상품명 : 신한카드 Hey Young 체크,2026-04-30
SHC_1196867_2206_N0014,SHC_1196867_2206,금융소비자보호,금융소비자보호,카드 출시 일자 : 2020.06.12,2026-04-30
SHC_1196867_2206_N0015,SHC_1196867_2206,금융소비자보호,금융소비자보호,"계약 체결 전, 카드 상품별 연회비, 이용조건 등 상세사항은 금융상품설명서와 약관을 확인하시기 바랍니다.",2026-04-30
SHC_1196867_2206_N0016,SHC_1196867_2206,금융소비자보호,금융소비자보호,준법감시 심의필 제20250408-Dpp-002호(2025.04.08),2026-04-30
