benefit_id,card_id,row_type,benefit_group,benefit_title,category,category_id,on_offline,benefit_type,benefit_value,benefit_unit,target_merchants,performance_level,performance_min,performance_max,min_amount,unit_amount,max_count,max_limit,max_limit_unit,group_max_limit,group_max_limit_unit,updated_at,ui_title,ui_content
AAP1846_B0001,AAP1846,주요혜택,커피전문점/편의점 할인,서비스안내,카페/베이커리,14,Offline,할인,10,%,"스타벅스, 이디야커피, 투썸플레이스, 커피빈, 블루보틀",전월 이용금액 40만원 이상~80만원 미만,400000,800000,,,,,,3000,원,2026-06-08 05:55:07,카페/베이커리 10% 할인,"[서비스안내]
커피전문점/편의점 10% 결제일할인

[대상점]
<table class=""benefit-table""><tr><th>구분</th><th>할인 대상</th></tr><tr><td>커피전문점</td><td>스타벅스, 이디야커피, 투썸플레이스, 커피빈, 블루보틀</td></tr><tr><td>편의점</td><td>CU, GS25, 세븐일레븐, 이마트24</td></tr></table>

[할인기준]
<table class=""benefit-table""><tr><th colspan=""2"">전월 이용금액대별 통합 월 할인한도</th></tr><tr><th>40만원 이상</th><th>80만원 이상</th></tr><tr><td>3,000원</td><td>6,000원</td></tr></table>

[이용조건]
발급월+ 1 개월까지는 전월 이용금액 40 만원 미만 시에도 40 만원 이상~ 80 만원 미만 실적구간 혜택 제공 (전월 이용금액 80 만원 이상 시에는 해당 실적구간 혜택 제공)

[할인 제외 대상]
무이자할부 이용금액
삼성카드 할인이 적용된 일시불 및 할부 이용금액
기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건

[유의사항]
오프라인 결제건에 한하며, 백화점, 할인점, 쇼핑몰 등의 임대매장은 제외(단, 스타벅스의 경우, 사이렌오더 결제건도 혜택 제공)
삼성카드의 다른 결제일할인 혜택과 중복 적용되지 않으며, 할인 혜택이 큰 금액만 적용
할인 혜택은 승인일 기준으로 적용
전월 이용금액 산정은 승인일 기준으로 적용. 다만, 해외 결제건 및 무승인 결제건(예 : 대중교통, 이동통신 등 정기결제건 등)은 매출전표 접수일 기준으로 적용
자체 가맹점번호로 승인 처리되는 일부 결제건(간편결제, 키오스크 등)은 할인 대상에서 제외
전월 이용금액 기준 매월 1일부터 말일까지 이용한 일시불 및 할부 이용금액 (단기카드대출(현금서비스), 장기카드대출(카드론), 각종 수수료 및 이자(할부수수료, 카드대출 이자 등), 연체료, 연회비 납부건은 일시불 및 할부 이용금액에 해당되지 않음)
매월 1일부터 말일까지 이용한 일시불 및 할부 이용금액 (단기카드대출(현금서비스), 장기카드대출(카드론), 각종 수수료 및 이자(할부수수료, 카드대출 이자 등), 연체료, 연회비 납부건은 일시불 및 할부 이용금액에 해당되지 않음)
전월 이용금액 제외 대상 건강보험/국민연금/고용보험/산재보험 및 장애인 고용부담금, 국세/지방세/공과금 납부건 아파트 관리비, 부동산 임대료 납부건 대중교통(후불교통기능/모바일교통기능 결제건), 택시 이용금액 유치원 납입금, 초/중/고등학교 학교납입금, 대학 등록금 납부건 기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건
건강보험/국민연금/고용보험/산재보험 및 장애인 고용부담금, 국세/지방세/공과금 납부건
아파트 관리비, 부동산 임대료 납부건
대중교통(후불교통기능/모바일교통기능 결제건), 택시 이용금액
유치원 납입금, 초/중/고등학교 학교납입금, 대학 등록금 납부건
삼성카드 가맹점 업종 분류 기준에 의한 등록 가맹점에 한함
삼성카드는 아래 항목을 공과금으로 분류함 전기요금, 사회보험료(건강보험/국민연금/고용보험/산재보험), 우편요금, 도시가스요금, 여권 발급비용, 상하수도요금, 과태료, 범칙금, 벌금, 국가/공공기관/공공단체(지방자치단체, 공공조합, 영조물, 공재단)에서 개설한 가맹점 이용금액
전기요금, 사회보험료(건강보험/국민연금/고용보험/산재보험), 우편요금, 도시가스요금, 여권 발급비용, 상하수도요금, 과태료, 범칙금, 벌금, 국가/공공기관/공공단체(지방자치단체, 공공조합, 영조물, 공재단)에서 개설한 가맹점 이용금액
결제 취소금액은 매출취소전표가 삼성카드에 접수된 달의 이용금액에서 차감 혜택이 적용된 결제건이 취소될 경우, 할인, 포인트 적립 등의 횟수 및 한도는 매출취소전표가 접수된 이후에 복원 포인트가 적립된 결제건이 취소될 경우, 해당 포인트는 보유 포인트에서 자동 차감되며, 포인트 부족 시 카드 결제계좌에서 자동 출금
혜택이 적용된 결제건이 취소될 경우, 할인, 포인트 적립 등의 횟수 및 한도는 매출취소전표가 접수된 이후에 복원
포인트가 적립된 결제건이 취소될 경우, 해당 포인트는 보유 포인트에서 자동 차감되며, 포인트 부족 시 카드 결제계좌에서 자동 출금"
AAP1846_B0002,AAP1846,주요혜택,커피전문점/편의점 할인,서비스안내,카페/베이커리,14,Offline,할인,10,%,"스타벅스, 이디야커피, 투썸플레이스, 커피빈, 블루보틀",전월 이용금액 80만원 이상,800000,,,,,,,6000,원,2026-06-08 05:55:07,카페/베이커리 10% 할인,"[서비스안내]
커피전문점/편의점 10% 결제일할인

[대상점]
<table class=""benefit-table""><tr><th>구분</th><th>할인 대상</th></tr><tr><td>커피전문점</td><td>스타벅스, 이디야커피, 투썸플레이스, 커피빈, 블루보틀</td></tr><tr><td>편의점</td><td>CU, GS25, 세븐일레븐, 이마트24</td></tr></table>

[할인기준]
<table class=""benefit-table""><tr><th colspan=""2"">전월 이용금액대별 통합 월 할인한도</th></tr><tr><th>40만원 이상</th><th>80만원 이상</th></tr><tr><td>3,000원</td><td>6,000원</td></tr></table>

[이용조건]
발급월+ 1 개월까지는 전월 이용금액 40 만원 미만 시에도 40 만원 이상~ 80 만원 미만 실적구간 혜택 제공 (전월 이용금액 80 만원 이상 시에는 해당 실적구간 혜택 제공)

[할인 제외 대상]
무이자할부 이용금액
삼성카드 할인이 적용된 일시불 및 할부 이용금액
기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건

[유의사항]
오프라인 결제건에 한하며, 백화점, 할인점, 쇼핑몰 등의 임대매장은 제외(단, 스타벅스의 경우, 사이렌오더 결제건도 혜택 제공)
삼성카드의 다른 결제일할인 혜택과 중복 적용되지 않으며, 할인 혜택이 큰 금액만 적용
할인 혜택은 승인일 기준으로 적용
전월 이용금액 산정은 승인일 기준으로 적용. 다만, 해외 결제건 및 무승인 결제건(예 : 대중교통, 이동통신 등 정기결제건 등)은 매출전표 접수일 기준으로 적용
자체 가맹점번호로 승인 처리되는 일부 결제건(간편결제, 키오스크 등)은 할인 대상에서 제외
전월 이용금액 기준 매월 1일부터 말일까지 이용한 일시불 및 할부 이용금액 (단기카드대출(현금서비스), 장기카드대출(카드론), 각종 수수료 및 이자(할부수수료, 카드대출 이자 등), 연체료, 연회비 납부건은 일시불 및 할부 이용금액에 해당되지 않음)
매월 1일부터 말일까지 이용한 일시불 및 할부 이용금액 (단기카드대출(현금서비스), 장기카드대출(카드론), 각종 수수료 및 이자(할부수수료, 카드대출 이자 등), 연체료, 연회비 납부건은 일시불 및 할부 이용금액에 해당되지 않음)
전월 이용금액 제외 대상 건강보험/국민연금/고용보험/산재보험 및 장애인 고용부담금, 국세/지방세/공과금 납부건 아파트 관리비, 부동산 임대료 납부건 대중교통(후불교통기능/모바일교통기능 결제건), 택시 이용금액 유치원 납입금, 초/중/고등학교 학교납입금, 대학 등록금 납부건 기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건
건강보험/국민연금/고용보험/산재보험 및 장애인 고용부담금, 국세/지방세/공과금 납부건
아파트 관리비, 부동산 임대료 납부건
대중교통(후불교통기능/모바일교통기능 결제건), 택시 이용금액
유치원 납입금, 초/중/고등학교 학교납입금, 대학 등록금 납부건
삼성카드 가맹점 업종 분류 기준에 의한 등록 가맹점에 한함
삼성카드는 아래 항목을 공과금으로 분류함 전기요금, 사회보험료(건강보험/국민연금/고용보험/산재보험), 우편요금, 도시가스요금, 여권 발급비용, 상하수도요금, 과태료, 범칙금, 벌금, 국가/공공기관/공공단체(지방자치단체, 공공조합, 영조물, 공재단)에서 개설한 가맹점 이용금액
전기요금, 사회보험료(건강보험/국민연금/고용보험/산재보험), 우편요금, 도시가스요금, 여권 발급비용, 상하수도요금, 과태료, 범칙금, 벌금, 국가/공공기관/공공단체(지방자치단체, 공공조합, 영조물, 공재단)에서 개설한 가맹점 이용금액
결제 취소금액은 매출취소전표가 삼성카드에 접수된 달의 이용금액에서 차감 혜택이 적용된 결제건이 취소될 경우, 할인, 포인트 적립 등의 횟수 및 한도는 매출취소전표가 접수된 이후에 복원 포인트가 적립된 결제건이 취소될 경우, 해당 포인트는 보유 포인트에서 자동 차감되며, 포인트 부족 시 카드 결제계좌에서 자동 출금
혜택이 적용된 결제건이 취소될 경우, 할인, 포인트 적립 등의 횟수 및 한도는 매출취소전표가 접수된 이후에 복원
포인트가 적립된 결제건이 취소될 경우, 해당 포인트는 보유 포인트에서 자동 차감되며, 포인트 부족 시 카드 결제계좌에서 자동 출금"
AAP1846_B0003,AAP1846,주요혜택,커피전문점/편의점 할인,서비스안내,편의점,13,Offline,할인,10,%,"CU, GS25, 세븐일레븐, 이마트24",전월 이용금액 40만원 이상~80만원 미만,400000,800000,,,,,,3000,원,2026-06-08 05:55:07,편의점 10% 할인,"[서비스안내]
커피전문점/편의점 10% 결제일할인

[대상점]
<table class=""benefit-table""><tr><th>구분</th><th>할인 대상</th></tr><tr><td>커피전문점</td><td>스타벅스, 이디야커피, 투썸플레이스, 커피빈, 블루보틀</td></tr><tr><td>편의점</td><td>CU, GS25, 세븐일레븐, 이마트24</td></tr></table>

[할인기준]
<table class=""benefit-table""><tr><th colspan=""2"">전월 이용금액대별 통합 월 할인한도</th></tr><tr><th>40만원 이상</th><th>80만원 이상</th></tr><tr><td>3,000원</td><td>6,000원</td></tr></table>

[이용조건]
발급월+ 1 개월까지는 전월 이용금액 40 만원 미만 시에도 40 만원 이상~ 80 만원 미만 실적구간 혜택 제공 (전월 이용금액 80 만원 이상 시에는 해당 실적구간 혜택 제공)

[할인 제외 대상]
무이자할부 이용금액
삼성카드 할인이 적용된 일시불 및 할부 이용금액
기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건

[유의사항]
오프라인 결제건에 한하며, 백화점, 할인점, 쇼핑몰 등의 임대매장은 제외(단, 스타벅스의 경우, 사이렌오더 결제건도 혜택 제공)
삼성카드의 다른 결제일할인 혜택과 중복 적용되지 않으며, 할인 혜택이 큰 금액만 적용
할인 혜택은 승인일 기준으로 적용
전월 이용금액 산정은 승인일 기준으로 적용. 다만, 해외 결제건 및 무승인 결제건(예 : 대중교통, 이동통신 등 정기결제건 등)은 매출전표 접수일 기준으로 적용
자체 가맹점번호로 승인 처리되는 일부 결제건(간편결제, 키오스크 등)은 할인 대상에서 제외
전월 이용금액 기준 매월 1일부터 말일까지 이용한 일시불 및 할부 이용금액 (단기카드대출(현금서비스), 장기카드대출(카드론), 각종 수수료 및 이자(할부수수료, 카드대출 이자 등), 연체료, 연회비 납부건은 일시불 및 할부 이용금액에 해당되지 않음)
매월 1일부터 말일까지 이용한 일시불 및 할부 이용금액 (단기카드대출(현금서비스), 장기카드대출(카드론), 각종 수수료 및 이자(할부수수료, 카드대출 이자 등), 연체료, 연회비 납부건은 일시불 및 할부 이용금액에 해당되지 않음)
전월 이용금액 제외 대상 건강보험/국민연금/고용보험/산재보험 및 장애인 고용부담금, 국세/지방세/공과금 납부건 아파트 관리비, 부동산 임대료 납부건 대중교통(후불교통기능/모바일교통기능 결제건), 택시 이용금액 유치원 납입금, 초/중/고등학교 학교납입금, 대학 등록금 납부건 기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건
건강보험/국민연금/고용보험/산재보험 및 장애인 고용부담금, 국세/지방세/공과금 납부건
아파트 관리비, 부동산 임대료 납부건
대중교통(후불교통기능/모바일교통기능 결제건), 택시 이용금액
유치원 납입금, 초/중/고등학교 학교납입금, 대학 등록금 납부건
삼성카드 가맹점 업종 분류 기준에 의한 등록 가맹점에 한함
삼성카드는 아래 항목을 공과금으로 분류함 전기요금, 사회보험료(건강보험/국민연금/고용보험/산재보험), 우편요금, 도시가스요금, 여권 발급비용, 상하수도요금, 과태료, 범칙금, 벌금, 국가/공공기관/공공단체(지방자치단체, 공공조합, 영조물, 공재단)에서 개설한 가맹점 이용금액
전기요금, 사회보험료(건강보험/국민연금/고용보험/산재보험), 우편요금, 도시가스요금, 여권 발급비용, 상하수도요금, 과태료, 범칙금, 벌금, 국가/공공기관/공공단체(지방자치단체, 공공조합, 영조물, 공재단)에서 개설한 가맹점 이용금액
결제 취소금액은 매출취소전표가 삼성카드에 접수된 달의 이용금액에서 차감 혜택이 적용된 결제건이 취소될 경우, 할인, 포인트 적립 등의 횟수 및 한도는 매출취소전표가 접수된 이후에 복원 포인트가 적립된 결제건이 취소될 경우, 해당 포인트는 보유 포인트에서 자동 차감되며, 포인트 부족 시 카드 결제계좌에서 자동 출금
혜택이 적용된 결제건이 취소될 경우, 할인, 포인트 적립 등의 횟수 및 한도는 매출취소전표가 접수된 이후에 복원
포인트가 적립된 결제건이 취소될 경우, 해당 포인트는 보유 포인트에서 자동 차감되며, 포인트 부족 시 카드 결제계좌에서 자동 출금"
AAP1846_B0004,AAP1846,주요혜택,커피전문점/편의점 할인,서비스안내,편의점,13,Offline,할인,10,%,"CU, GS25, 세븐일레븐, 이마트24",전월 이용금액 80만원 이상,800000,,,,,,,6000,원,2026-06-08 05:55:07,편의점 10% 할인,"[서비스안내]
커피전문점/편의점 10% 결제일할인

[대상점]
<table class=""benefit-table""><tr><th>구분</th><th>할인 대상</th></tr><tr><td>커피전문점</td><td>스타벅스, 이디야커피, 투썸플레이스, 커피빈, 블루보틀</td></tr><tr><td>편의점</td><td>CU, GS25, 세븐일레븐, 이마트24</td></tr></table>

[할인기준]
<table class=""benefit-table""><tr><th colspan=""2"">전월 이용금액대별 통합 월 할인한도</th></tr><tr><th>40만원 이상</th><th>80만원 이상</th></tr><tr><td>3,000원</td><td>6,000원</td></tr></table>

[이용조건]
발급월+ 1 개월까지는 전월 이용금액 40 만원 미만 시에도 40 만원 이상~ 80 만원 미만 실적구간 혜택 제공 (전월 이용금액 80 만원 이상 시에는 해당 실적구간 혜택 제공)

[할인 제외 대상]
무이자할부 이용금액
삼성카드 할인이 적용된 일시불 및 할부 이용금액
기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건

[유의사항]
오프라인 결제건에 한하며, 백화점, 할인점, 쇼핑몰 등의 임대매장은 제외(단, 스타벅스의 경우, 사이렌오더 결제건도 혜택 제공)
삼성카드의 다른 결제일할인 혜택과 중복 적용되지 않으며, 할인 혜택이 큰 금액만 적용
할인 혜택은 승인일 기준으로 적용
전월 이용금액 산정은 승인일 기준으로 적용. 다만, 해외 결제건 및 무승인 결제건(예 : 대중교통, 이동통신 등 정기결제건 등)은 매출전표 접수일 기준으로 적용
자체 가맹점번호로 승인 처리되는 일부 결제건(간편결제, 키오스크 등)은 할인 대상에서 제외
전월 이용금액 기준 매월 1일부터 말일까지 이용한 일시불 및 할부 이용금액 (단기카드대출(현금서비스), 장기카드대출(카드론), 각종 수수료 및 이자(할부수수료, 카드대출 이자 등), 연체료, 연회비 납부건은 일시불 및 할부 이용금액에 해당되지 않음)
매월 1일부터 말일까지 이용한 일시불 및 할부 이용금액 (단기카드대출(현금서비스), 장기카드대출(카드론), 각종 수수료 및 이자(할부수수료, 카드대출 이자 등), 연체료, 연회비 납부건은 일시불 및 할부 이용금액에 해당되지 않음)
전월 이용금액 제외 대상 건강보험/국민연금/고용보험/산재보험 및 장애인 고용부담금, 국세/지방세/공과금 납부건 아파트 관리비, 부동산 임대료 납부건 대중교통(후불교통기능/모바일교통기능 결제건), 택시 이용금액 유치원 납입금, 초/중/고등학교 학교납입금, 대학 등록금 납부건 기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건
건강보험/국민연금/고용보험/산재보험 및 장애인 고용부담금, 국세/지방세/공과금 납부건
아파트 관리비, 부동산 임대료 납부건
대중교통(후불교통기능/모바일교통기능 결제건), 택시 이용금액
유치원 납입금, 초/중/고등학교 학교납입금, 대학 등록금 납부건
삼성카드 가맹점 업종 분류 기준에 의한 등록 가맹점에 한함
삼성카드는 아래 항목을 공과금으로 분류함 전기요금, 사회보험료(건강보험/국민연금/고용보험/산재보험), 우편요금, 도시가스요금, 여권 발급비용, 상하수도요금, 과태료, 범칙금, 벌금, 국가/공공기관/공공단체(지방자치단체, 공공조합, 영조물, 공재단)에서 개설한 가맹점 이용금액
전기요금, 사회보험료(건강보험/국민연금/고용보험/산재보험), 우편요금, 도시가스요금, 여권 발급비용, 상하수도요금, 과태료, 범칙금, 벌금, 국가/공공기관/공공단체(지방자치단체, 공공조합, 영조물, 공재단)에서 개설한 가맹점 이용금액
결제 취소금액은 매출취소전표가 삼성카드에 접수된 달의 이용금액에서 차감 혜택이 적용된 결제건이 취소될 경우, 할인, 포인트 적립 등의 횟수 및 한도는 매출취소전표가 접수된 이후에 복원 포인트가 적립된 결제건이 취소될 경우, 해당 포인트는 보유 포인트에서 자동 차감되며, 포인트 부족 시 카드 결제계좌에서 자동 출금
혜택이 적용된 결제건이 취소될 경우, 할인, 포인트 적립 등의 횟수 및 한도는 매출취소전표가 접수된 이후에 복원
포인트가 적립된 결제건이 취소될 경우, 해당 포인트는 보유 포인트에서 자동 차감되며, 포인트 부족 시 카드 결제계좌에서 자동 출금"
AAP1846_B0005,AAP1846,주요혜택,이동통신 할인,할인기준,생활비,12,,할인,5,%,"SKT, KT, LG U+, SK텔링크, KT스카이라이프, KT M모바일, 헬로모바일, 미디어로그",전월 이용금액 40만원 이상 80만원 미만,400000,800000,,,,3000,원,,,2026-06-08 05:55:07,생활비 5% 할인,"[서비스안내]
이동통신요금 정기결제 시 5%/7% 결제일할인

[대상점]
<table class=""benefit-table""><tr><th>구분</th><th>할인 대상</th></tr><tr><td>이동통신</td><td>SKT/KT/LG U+/알뜰폰(SK텔링크, KT스카이라이프, KT M모바일, 헬로모바일, 미디어로그) 이동통신요금</td></tr></table>

[할인기준]
이동통신 업종 할인기준(전월 이용금액대별 할인율 및 통합 월 할인한도)을 확인하실 수 있는 표입니다. 전월 이용금액대별 할인율 및 통합 월 할인한도 전월 이용금액 40만원 이상 80만원 이상 할인율 5% 7% 할인한도 3,000원 6,000원
<table class=""benefit-table""><tr><th colspan=""3"">전월 이용금액대별 할인율 및 통합 월 할인한도</th></tr><tr><th>전월 이용금액</th><th>40만원 이상</th><th>80만원 이상</th></tr><tr><td>할인율</td><td>5%</td><td>7%</td></tr><tr><td>할인한도</td><td>3,000원</td><td>6,000원</td></tr></table>

[이용조건]
발급월+ 1 개월까지는 전월 이용금액 40 만원 미만 시에도 40 만원 이상~ 80 만원 미만 실적구간 혜택 제공 (전월 이용금액 80 만원 이상 시에는 해당 실적구간 혜택 제공)

[할인 제외 대상]
무이자할부 이용금액
삼성카드 할인이 적용된 일시불 및 할부 이용금액
기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건

[유의사항]
알뜰폰은 결합상품요금, 휴대폰 단말기 구매금액 및 대리점 카드 결제건 제외
삼성카드의 다른 결제일할인 혜택과 중복 적용되지 않으며, 할인 혜택이 큰 금액만 적용
할인 혜택은 승인일 기준으로 적용
전월 이용금액 산정은 승인일 기준으로 적용. 다만, 해외 결제건 및 무승인 결제건(예 : 대중교통, 이동통신 등 정기결제건 등)은 매출전표 접수일 기준으로 적용
자체 가맹점번호로 승인 처리되는 일부 결제건(간편결제, 키오스크 등)은 할인 대상에서 제외
전월 이용금액 기준 매월 1일부터 말일까지 이용한 일시불 및 할부 이용금액 (단기카드대출(현금서비스), 장기카드대출(카드론), 각종 수수료 및 이자(할부수수료, 카드대출 이자 등), 연체료, 연회비 납부건은 일시불 및 할부 이용금액에 해당되지 않음)
매월 1일부터 말일까지 이용한 일시불 및 할부 이용금액 (단기카드대출(현금서비스), 장기카드대출(카드론), 각종 수수료 및 이자(할부수수료, 카드대출 이자 등), 연체료, 연회비 납부건은 일시불 및 할부 이용금액에 해당되지 않음)
전월 이용금액 제외 대상 건강보험/국민연금/고용보험/산재보험 및 장애인 고용부담금, 국세/지방세/공과금 납부건 아파트 관리비, 부동산 임대료 납부건 대중교통(후불교통기능/모바일교통기능 결제건), 택시 이용금액 유치원 납입금, 초/중/고등학교 학교납입금, 대학 등록금 납부건 기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건
건강보험/국민연금/고용보험/산재보험 및 장애인 고용부담금, 국세/지방세/공과금 납부건
아파트 관리비, 부동산 임대료 납부건
대중교통(후불교통기능/모바일교통기능 결제건), 택시 이용금액
유치원 납입금, 초/중/고등학교 학교납입금, 대학 등록금 납부건
삼성카드 가맹점 업종 분류 기준에 의한 등록 가맹점에 한함
삼성카드는 아래 항목을 공과금으로 분류함 전기요금, 사회보험료(건강보험/국민연금/고용보험/산재보험), 우편요금, 도시가스요금, 여권 발급비용, 상하수도요금, 과태료, 범칙금, 벌금, 국가/공공기관/공공단체(지방자치단체, 공공조합, 영조물, 공재단)에서 개설한 가맹점 이용금액
전기요금, 사회보험료(건강보험/국민연금/고용보험/산재보험), 우편요금, 도시가스요금, 여권 발급비용, 상하수도요금, 과태료, 범칙금, 벌금, 국가/공공기관/공공단체(지방자치단체, 공공조합, 영조물, 공재단)에서 개설한 가맹점 이용금액
결제 취소금액은 매출취소전표가 삼성카드에 접수된 달의 이용금액에서 차감 혜택이 적용된 결제건이 취소될 경우, 할인, 포인트 적립 등의 횟수 및 한도는 매출취소전표가 접수된 이후에 복원 포인트가 적립된 결제건이 취소될 경우, 해당 포인트는 보유 포인트에서 자동 차감되며, 포인트 부족 시 카드 결제계좌에서 자동 출금
혜택이 적용된 결제건이 취소될 경우, 할인, 포인트 적립 등의 횟수 및 한도는 매출취소전표가 접수된 이후에 복원
포인트가 적립된 결제건이 취소될 경우, 해당 포인트는 보유 포인트에서 자동 차감되며, 포인트 부족 시 카드 결제계좌에서 자동 출금"
AAP1846_B0006,AAP1846,주요혜택,이동통신 할인,할인기준,생활비,12,,할인,7,%,"SKT, KT, LG U+, SK텔링크, KT스카이라이프, KT M모바일, 헬로모바일, 미디어로그",전월 이용금액 80만원 이상,800000,,,,,6000,원,,,2026-06-08 05:55:07,생활비 7% 할인,"[서비스안내]
이동통신요금 정기결제 시 5%/7% 결제일할인

[대상점]
<table class=""benefit-table""><tr><th>구분</th><th>할인 대상</th></tr><tr><td>이동통신</td><td>SKT/KT/LG U+/알뜰폰(SK텔링크, KT스카이라이프, KT M모바일, 헬로모바일, 미디어로그) 이동통신요금</td></tr></table>

[할인기준]
이동통신 업종 할인기준(전월 이용금액대별 할인율 및 통합 월 할인한도)을 확인하실 수 있는 표입니다. 전월 이용금액대별 할인율 및 통합 월 할인한도 전월 이용금액 40만원 이상 80만원 이상 할인율 5% 7% 할인한도 3,000원 6,000원
<table class=""benefit-table""><tr><th colspan=""3"">전월 이용금액대별 할인율 및 통합 월 할인한도</th></tr><tr><th>전월 이용금액</th><th>40만원 이상</th><th>80만원 이상</th></tr><tr><td>할인율</td><td>5%</td><td>7%</td></tr><tr><td>할인한도</td><td>3,000원</td><td>6,000원</td></tr></table>

[이용조건]
발급월+ 1 개월까지는 전월 이용금액 40 만원 미만 시에도 40 만원 이상~ 80 만원 미만 실적구간 혜택 제공 (전월 이용금액 80 만원 이상 시에는 해당 실적구간 혜택 제공)

[할인 제외 대상]
무이자할부 이용금액
삼성카드 할인이 적용된 일시불 및 할부 이용금액
기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건

[유의사항]
알뜰폰은 결합상품요금, 휴대폰 단말기 구매금액 및 대리점 카드 결제건 제외
삼성카드의 다른 결제일할인 혜택과 중복 적용되지 않으며, 할인 혜택이 큰 금액만 적용
할인 혜택은 승인일 기준으로 적용
전월 이용금액 산정은 승인일 기준으로 적용. 다만, 해외 결제건 및 무승인 결제건(예 : 대중교통, 이동통신 등 정기결제건 등)은 매출전표 접수일 기준으로 적용
자체 가맹점번호로 승인 처리되는 일부 결제건(간편결제, 키오스크 등)은 할인 대상에서 제외
전월 이용금액 기준 매월 1일부터 말일까지 이용한 일시불 및 할부 이용금액 (단기카드대출(현금서비스), 장기카드대출(카드론), 각종 수수료 및 이자(할부수수료, 카드대출 이자 등), 연체료, 연회비 납부건은 일시불 및 할부 이용금액에 해당되지 않음)
매월 1일부터 말일까지 이용한 일시불 및 할부 이용금액 (단기카드대출(현금서비스), 장기카드대출(카드론), 각종 수수료 및 이자(할부수수료, 카드대출 이자 등), 연체료, 연회비 납부건은 일시불 및 할부 이용금액에 해당되지 않음)
전월 이용금액 제외 대상 건강보험/국민연금/고용보험/산재보험 및 장애인 고용부담금, 국세/지방세/공과금 납부건 아파트 관리비, 부동산 임대료 납부건 대중교통(후불교통기능/모바일교통기능 결제건), 택시 이용금액 유치원 납입금, 초/중/고등학교 학교납입금, 대학 등록금 납부건 기프트/선불카드(포인트, 사이버머니 등 전자지급수단 포함) 구매 및 충전, 상품권 구매건
건강보험/국민연금/고용보험/산재보험 및 장애인 고용부담금, 국세/지방세/공과금 납부건
아파트 관리비, 부동산 임대료 납부건
대중교통(후불교통기능/모바일교통기능 결제건), 택시 이용금액
유치원 납입금, 초/중/고등학교 학교납입금, 대학 등록금 납부건
삼성카드 가맹점 업종 분류 기준에 의한 등록 가맹점에 한함
삼성카드는 아래 항목을 공과금으로 분류함 전기요금, 사회보험료(건강보험/국민연금/고용보험/산재보험), 우편요금, 도시가스요금, 여권 발급비용, 상하수도요금, 과태료, 범칙금, 벌금, 국가/공공기관/공공단체(지방자치단체, 공공조합, 영조물, 공재단)에서 개설한 가맹점 이용금액
전기요금, 사회보험료(건강보험/국민연금/고용보험/산재보험), 우편요금, 도시가스요금, 여권 발급비용, 상하수도요금, 과태료, 범칙금, 벌금, 국가/공공기관/공공단체(지방자치단체, 공공조합, 영조물, 공재단)에서 개설한 가맹점 이용금액
결제 취소금액은 매출취소전표가 삼성카드에 접수된 달의 이용금액에서 차감 혜택이 적용된 결제건이 취소될 경우, 할인, 포인트 적립 등의 횟수 및 한도는 매출취소전표가 접수된 이후에 복원 포인트가 적립된 결제건이 취소될 경우, 해당 포인트는 보유 포인트에서 자동 차감되며, 포인트 부족 시 카드 결제계좌에서 자동 출금
혜택이 적용된 결제건이 취소될 경우, 할인, 포인트 적립 등의 횟수 및 한도는 매출취소전표가 접수된 이후에 복원
포인트가 적립된 결제건이 취소될 경우, 해당 포인트는 보유 포인트에서 자동 차감되며, 포인트 부족 시 카드 결제계좌에서 자동 출금"
