benefit_id,card_id,row_type,benefit_group,benefit_title,category,category_id,on_offline,benefit_type,benefit_value,benefit_unit,target_merchants,performance_level,performance_min,performance_max,min_amount,max_count,max_limit,max_limit_unit,group_max_limit,group_max_limit_unit,unit_amount,benefit_content,ui_title,ui_content,ui_table,updated_at
FCDY_B0003,FCDY,주요혜택,편의점/카페/베이커리/외식/대중교통/택시 2% 할인,전월 이용 금액 10만원 이상 시청소년이 자주 이용하는 4개 영역 2% 청구 할인,편의점,13,Offline,할인,2,%,"CU, GS25, 이마트24, 세븐일레븐",전월 실적 10만원 이상,100000,,,,,,5000,원,,"전월 이용 금액 10만원 이상 시청소년이 자주 이용하는 4개 영역 2% 청구 할인
[대상점]
-편의점 : CU, GS25, 이마트24, 세븐일레븐
-커피전문점 : 스타벅스, 투썸플레이스, 이디야커피, 빽다방
-패스트푸드 : 맥도날드, 롯데리아, KFC, 버거킹, 맘스터치
-대중교통 : 시내버스(시외/고속버스 제외), 지하철, 택시
모든 가맹점은 현대카드 가맹점 등록 및 업종 분류 기준
대상점 통합해 최대 월 5천원 할인 한도
신규 발급 시 카드 수령 등록월 다음 달 이용 건까지는 전월 이용 금액 10만원 미만도 혜택 제공
별도 가맹점번호로 승인되는 일부 결제 건(간편결제,PG결제(결제대행), 키오스크 등)은 혜택 제외
백화점, 할인점, 쇼핑몰 내 입점 매장 및 공동가맹점, 온라인 선물하기(기프티콘 등)은 제외
편의점은 현장 결제 시만 혜택 적용
택시 앱 이용 시, 현대카드에 등록된 가맹점 및 업종 분류 기준에 따라 혜택 적용

[혜택 제공 기준]
[전월 이용 금액 산정 기준]
전월 이용 금액은 전월 1일~말일까지 현대카드 Teens의 일시불 이용 금액임
전표매입 지연, 매출 취소의 경우 이용 금액 합산이 달라질 수 있음
매출 취소 시 취소 발생월이 아닌 승인월 이용 금액에서 제외되며, 취소 금액으로 전월 이용 금액 미충족 시 당월 할인 혜택 미제공
대중교통, 정기결제 등 사후 승인 가맹점 이용 금액은 매출일자 기준으로 해당월의 이용 금액에 포함
[전월 이용 금액 합산 제외 기준]
[연회비, 제수수료, 이자]
공과금 납부액(국세, 관세, 지방세, 지방세외수입, 상하수도 요금, 벌과금, 과태료, 인지세, 송달료, 민원 발급 수수료 등 국가 또는 공공단체가 부과하는 부담금)
현대카드 Teens 이용 금액만 인정되며, 그 외 모든 카드 이용 금액은 합산 불가
[할인 제외 기준]
현대카드의 모든 할인 서비스 적용된 결제 건의 전체 이용 금액
[기타 기준]
모든 가맹점은 현대카드 가맹점 등록 및 업종 분류 기준
현대카드 Teens를 발급한 가족 회원이 2명 이상인 경우 전월 이용 금액 및 할인 한도는 카드별로 산정
할인 서비스는 청구 할인* 방식으로 적용*청구 할인이란, 전액 결제 후 할인 금액만큼 차감되어 청구되는 방식
정상 금액 결제 후 회원별 카드 이용 대금 청구일에 할인 적용된 금액으로 청구
자세한 내용은 현대카드 홈페이지 및 고객센터(1577-6000)로 문의",편의점 2% 할인,"전월 이용 금액 10만원 이상 시청소년이 자주 이용하는 4개 영역 2% 청구 할인
[대상점]
-편의점 : CU, GS25, 이마트24, 세븐일레븐
-커피전문점 : 스타벅스, 투썸플레이스, 이디야커피, 빽다방
-패스트푸드 : 맥도날드, 롯데리아, KFC, 버거킹, 맘스터치
-대중교통 : 시내버스(시외/고속버스 제외), 지하철, 택시
모든 가맹점은 현대카드 가맹점 등록 및 업종 분류 기준
대상점 통합해 최대 월 5천원 할인 한도
신규 발급 시 카드 수령 등록월 다음 달 이용 건까지는 전월 이용 금액 10만원 미만도 혜택 제공
별도 가맹점번호로 승인되는 일부 결제 건(간편결제,PG결제(결제대행), 키오스크 등)은 혜택 제외
백화점, 할인점, 쇼핑몰 내 입점 매장 및 공동가맹점, 온라인 선물하기(기프티콘 등)은 제외
편의점은 현장 결제 시만 혜택 적용
택시 앱 이용 시, 현대카드에 등록된 가맹점 및 업종 분류 기준에 따라 혜택 적용

[혜택 제공 기준]
[전월 이용 금액 산정 기준]
전월 이용 금액은 전월 1일~말일까지 현대카드 Teens의 일시불 이용 금액임
전표매입 지연, 매출 취소의 경우 이용 금액 합산이 달라질 수 있음
매출 취소 시 취소 발생월이 아닌 승인월 이용 금액에서 제외되며, 취소 금액으로 전월 이용 금액 미충족 시 당월 할인 혜택 미제공
대중교통, 정기결제 등 사후 승인 가맹점 이용 금액은 매출일자 기준으로 해당월의 이용 금액에 포함
[전월 이용 금액 합산 제외 기준]
[연회비, 제수수료, 이자]
공과금 납부액(국세, 관세, 지방세, 지방세외수입, 상하수도 요금, 벌과금, 과태료, 인지세, 송달료, 민원 발급 수수료 등 국가 또는 공공단체가 부과하는 부담금)
현대카드 Teens 이용 금액만 인정되며, 그 외 모든 카드 이용 금액은 합산 불가
[할인 제외 기준]
현대카드의 모든 할인 서비스 적용된 결제 건의 전체 이용 금액
[기타 기준]
모든 가맹점은 현대카드 가맹점 등록 및 업종 분류 기준
현대카드 Teens를 발급한 가족 회원이 2명 이상인 경우 전월 이용 금액 및 할인 한도는 카드별로 산정
할인 서비스는 청구 할인* 방식으로 적용*청구 할인이란, 전액 결제 후 할인 금액만큼 차감되어 청구되는 방식
정상 금액 결제 후 회원별 카드 이용 대금 청구일에 할인 적용된 금액으로 청구
자세한 내용은 현대카드 홈페이지 및 고객센터(1577-6000)로 문의",,2026-06-04
FCDY_B0004,FCDY,주요혜택,편의점/카페/베이커리/외식/대중교통/택시 2% 할인,전월 이용 금액 10만원 이상 시청소년이 자주 이용하는 4개 영역 2% 청구 할인,카페/베이커리,14,Online,할인,2,%,"스타벅스, 투썸플레이스, 이디야커피, 빽다방",전월 실적 10만원 이상,100000,,,,,,5000,원,,"전월 이용 금액 10만원 이상 시청소년이 자주 이용하는 4개 영역 2% 청구 할인
[대상점]
-편의점 : CU, GS25, 이마트24, 세븐일레븐
-커피전문점 : 스타벅스, 투썸플레이스, 이디야커피, 빽다방
-패스트푸드 : 맥도날드, 롯데리아, KFC, 버거킹, 맘스터치
-대중교통 : 시내버스(시외/고속버스 제외), 지하철, 택시
모든 가맹점은 현대카드 가맹점 등록 및 업종 분류 기준
대상점 통합해 최대 월 5천원 할인 한도
신규 발급 시 카드 수령 등록월 다음 달 이용 건까지는 전월 이용 금액 10만원 미만도 혜택 제공
별도 가맹점번호로 승인되는 일부 결제 건(간편결제,PG결제(결제대행), 키오스크 등)은 혜택 제외
백화점, 할인점, 쇼핑몰 내 입점 매장 및 공동가맹점, 온라인 선물하기(기프티콘 등)은 제외
편의점은 현장 결제 시만 혜택 적용
택시 앱 이용 시, 현대카드에 등록된 가맹점 및 업종 분류 기준에 따라 혜택 적용

[혜택 제공 기준]
[전월 이용 금액 산정 기준]
전월 이용 금액은 전월 1일~말일까지 현대카드 Teens의 일시불 이용 금액임
전표매입 지연, 매출 취소의 경우 이용 금액 합산이 달라질 수 있음
매출 취소 시 취소 발생월이 아닌 승인월 이용 금액에서 제외되며, 취소 금액으로 전월 이용 금액 미충족 시 당월 할인 혜택 미제공
대중교통, 정기결제 등 사후 승인 가맹점 이용 금액은 매출일자 기준으로 해당월의 이용 금액에 포함
[전월 이용 금액 합산 제외 기준]
[연회비, 제수수료, 이자]
공과금 납부액(국세, 관세, 지방세, 지방세외수입, 상하수도 요금, 벌과금, 과태료, 인지세, 송달료, 민원 발급 수수료 등 국가 또는 공공단체가 부과하는 부담금)
현대카드 Teens 이용 금액만 인정되며, 그 외 모든 카드 이용 금액은 합산 불가
[할인 제외 기준]
현대카드의 모든 할인 서비스 적용된 결제 건의 전체 이용 금액
[기타 기준]
모든 가맹점은 현대카드 가맹점 등록 및 업종 분류 기준
현대카드 Teens를 발급한 가족 회원이 2명 이상인 경우 전월 이용 금액 및 할인 한도는 카드별로 산정
할인 서비스는 청구 할인* 방식으로 적용*청구 할인이란, 전액 결제 후 할인 금액만큼 차감되어 청구되는 방식
정상 금액 결제 후 회원별 카드 이용 대금 청구일에 할인 적용된 금액으로 청구
자세한 내용은 현대카드 홈페이지 및 고객센터(1577-6000)로 문의",카페/베이커리 2% 할인,"전월 이용 금액 10만원 이상 시청소년이 자주 이용하는 4개 영역 2% 청구 할인
[대상점]
-편의점 : CU, GS25, 이마트24, 세븐일레븐
-커피전문점 : 스타벅스, 투썸플레이스, 이디야커피, 빽다방
-패스트푸드 : 맥도날드, 롯데리아, KFC, 버거킹, 맘스터치
-대중교통 : 시내버스(시외/고속버스 제외), 지하철, 택시
모든 가맹점은 현대카드 가맹점 등록 및 업종 분류 기준
대상점 통합해 최대 월 5천원 할인 한도
신규 발급 시 카드 수령 등록월 다음 달 이용 건까지는 전월 이용 금액 10만원 미만도 혜택 제공
별도 가맹점번호로 승인되는 일부 결제 건(간편결제,PG결제(결제대행), 키오스크 등)은 혜택 제외
백화점, 할인점, 쇼핑몰 내 입점 매장 및 공동가맹점, 온라인 선물하기(기프티콘 등)은 제외
편의점은 현장 결제 시만 혜택 적용
택시 앱 이용 시, 현대카드에 등록된 가맹점 및 업종 분류 기준에 따라 혜택 적용

[혜택 제공 기준]
[전월 이용 금액 산정 기준]
전월 이용 금액은 전월 1일~말일까지 현대카드 Teens의 일시불 이용 금액임
전표매입 지연, 매출 취소의 경우 이용 금액 합산이 달라질 수 있음
매출 취소 시 취소 발생월이 아닌 승인월 이용 금액에서 제외되며, 취소 금액으로 전월 이용 금액 미충족 시 당월 할인 혜택 미제공
대중교통, 정기결제 등 사후 승인 가맹점 이용 금액은 매출일자 기준으로 해당월의 이용 금액에 포함
[전월 이용 금액 합산 제외 기준]
[연회비, 제수수료, 이자]
공과금 납부액(국세, 관세, 지방세, 지방세외수입, 상하수도 요금, 벌과금, 과태료, 인지세, 송달료, 민원 발급 수수료 등 국가 또는 공공단체가 부과하는 부담금)
현대카드 Teens 이용 금액만 인정되며, 그 외 모든 카드 이용 금액은 합산 불가
[할인 제외 기준]
현대카드의 모든 할인 서비스 적용된 결제 건의 전체 이용 금액
[기타 기준]
모든 가맹점은 현대카드 가맹점 등록 및 업종 분류 기준
현대카드 Teens를 발급한 가족 회원이 2명 이상인 경우 전월 이용 금액 및 할인 한도는 카드별로 산정
할인 서비스는 청구 할인* 방식으로 적용*청구 할인이란, 전액 결제 후 할인 금액만큼 차감되어 청구되는 방식
정상 금액 결제 후 회원별 카드 이용 대금 청구일에 할인 적용된 금액으로 청구
자세한 내용은 현대카드 홈페이지 및 고객센터(1577-6000)로 문의",,2026-06-04
FCDY_B0005,FCDY,주요혜택,편의점/카페/베이커리/외식/대중교통/택시 2% 할인,전월 이용 금액 10만원 이상 시청소년이 자주 이용하는 4개 영역 2% 청구 할인,외식,16,Offline,할인,2,%,"맥도날드, 롯데리아, KFC, 버거킹, 맘스터치",전월 실적 10만원 이상,100000,,,,,,5000,원,,"전월 이용 금액 10만원 이상 시청소년이 자주 이용하는 4개 영역 2% 청구 할인
[대상점]
-편의점 : CU, GS25, 이마트24, 세븐일레븐
-커피전문점 : 스타벅스, 투썸플레이스, 이디야커피, 빽다방
-패스트푸드 : 맥도날드, 롯데리아, KFC, 버거킹, 맘스터치
-대중교통 : 시내버스(시외/고속버스 제외), 지하철, 택시
모든 가맹점은 현대카드 가맹점 등록 및 업종 분류 기준
대상점 통합해 최대 월 5천원 할인 한도
신규 발급 시 카드 수령 등록월 다음 달 이용 건까지는 전월 이용 금액 10만원 미만도 혜택 제공
별도 가맹점번호로 승인되는 일부 결제 건(간편결제,PG결제(결제대행), 키오스크 등)은 혜택 제외
백화점, 할인점, 쇼핑몰 내 입점 매장 및 공동가맹점, 온라인 선물하기(기프티콘 등)은 제외
편의점은 현장 결제 시만 혜택 적용
택시 앱 이용 시, 현대카드에 등록된 가맹점 및 업종 분류 기준에 따라 혜택 적용

[혜택 제공 기준]
[전월 이용 금액 산정 기준]
전월 이용 금액은 전월 1일~말일까지 현대카드 Teens의 일시불 이용 금액임
전표매입 지연, 매출 취소의 경우 이용 금액 합산이 달라질 수 있음
매출 취소 시 취소 발생월이 아닌 승인월 이용 금액에서 제외되며, 취소 금액으로 전월 이용 금액 미충족 시 당월 할인 혜택 미제공
대중교통, 정기결제 등 사후 승인 가맹점 이용 금액은 매출일자 기준으로 해당월의 이용 금액에 포함
[전월 이용 금액 합산 제외 기준]
[연회비, 제수수료, 이자]
공과금 납부액(국세, 관세, 지방세, 지방세외수입, 상하수도 요금, 벌과금, 과태료, 인지세, 송달료, 민원 발급 수수료 등 국가 또는 공공단체가 부과하는 부담금)
현대카드 Teens 이용 금액만 인정되며, 그 외 모든 카드 이용 금액은 합산 불가
[할인 제외 기준]
현대카드의 모든 할인 서비스 적용된 결제 건의 전체 이용 금액
[기타 기준]
모든 가맹점은 현대카드 가맹점 등록 및 업종 분류 기준
현대카드 Teens를 발급한 가족 회원이 2명 이상인 경우 전월 이용 금액 및 할인 한도는 카드별로 산정
할인 서비스는 청구 할인* 방식으로 적용*청구 할인이란, 전액 결제 후 할인 금액만큼 차감되어 청구되는 방식
정상 금액 결제 후 회원별 카드 이용 대금 청구일에 할인 적용된 금액으로 청구
자세한 내용은 현대카드 홈페이지 및 고객센터(1577-6000)로 문의",외식 2% 할인,"전월 이용 금액 10만원 이상 시청소년이 자주 이용하는 4개 영역 2% 청구 할인
[대상점]
-편의점 : CU, GS25, 이마트24, 세븐일레븐
-커피전문점 : 스타벅스, 투썸플레이스, 이디야커피, 빽다방
-패스트푸드 : 맥도날드, 롯데리아, KFC, 버거킹, 맘스터치
-대중교통 : 시내버스(시외/고속버스 제외), 지하철, 택시
모든 가맹점은 현대카드 가맹점 등록 및 업종 분류 기준
대상점 통합해 최대 월 5천원 할인 한도
신규 발급 시 카드 수령 등록월 다음 달 이용 건까지는 전월 이용 금액 10만원 미만도 혜택 제공
별도 가맹점번호로 승인되는 일부 결제 건(간편결제,PG결제(결제대행), 키오스크 등)은 혜택 제외
백화점, 할인점, 쇼핑몰 내 입점 매장 및 공동가맹점, 온라인 선물하기(기프티콘 등)은 제외
편의점은 현장 결제 시만 혜택 적용
택시 앱 이용 시, 현대카드에 등록된 가맹점 및 업종 분류 기준에 따라 혜택 적용

[혜택 제공 기준]
[전월 이용 금액 산정 기준]
전월 이용 금액은 전월 1일~말일까지 현대카드 Teens의 일시불 이용 금액임
전표매입 지연, 매출 취소의 경우 이용 금액 합산이 달라질 수 있음
매출 취소 시 취소 발생월이 아닌 승인월 이용 금액에서 제외되며, 취소 금액으로 전월 이용 금액 미충족 시 당월 할인 혜택 미제공
대중교통, 정기결제 등 사후 승인 가맹점 이용 금액은 매출일자 기준으로 해당월의 이용 금액에 포함
[전월 이용 금액 합산 제외 기준]
[연회비, 제수수료, 이자]
공과금 납부액(국세, 관세, 지방세, 지방세외수입, 상하수도 요금, 벌과금, 과태료, 인지세, 송달료, 민원 발급 수수료 등 국가 또는 공공단체가 부과하는 부담금)
현대카드 Teens 이용 금액만 인정되며, 그 외 모든 카드 이용 금액은 합산 불가
[할인 제외 기준]
현대카드의 모든 할인 서비스 적용된 결제 건의 전체 이용 금액
[기타 기준]
모든 가맹점은 현대카드 가맹점 등록 및 업종 분류 기준
현대카드 Teens를 발급한 가족 회원이 2명 이상인 경우 전월 이용 금액 및 할인 한도는 카드별로 산정
할인 서비스는 청구 할인* 방식으로 적용*청구 할인이란, 전액 결제 후 할인 금액만큼 차감되어 청구되는 방식
정상 금액 결제 후 회원별 카드 이용 대금 청구일에 할인 적용된 금액으로 청구
자세한 내용은 현대카드 홈페이지 및 고객센터(1577-6000)로 문의",,2026-06-04
FCDY_B0006,FCDY,주요혜택,편의점/카페/베이커리/외식/대중교통/택시 2% 할인,전월 이용 금액 10만원 이상 시청소년이 자주 이용하는 4개 영역 2% 청구 할인,대중교통/택시,5,Offline,할인,2,%,"시내버스(시외/고속버스 제외), 지하철, 택시",전월 실적 10만원 이상,100000,,,,,,5000,원,,"전월 이용 금액 10만원 이상 시청소년이 자주 이용하는 4개 영역 2% 청구 할인
[대상점]
-편의점 : CU, GS25, 이마트24, 세븐일레븐
-커피전문점 : 스타벅스, 투썸플레이스, 이디야커피, 빽다방
-패스트푸드 : 맥도날드, 롯데리아, KFC, 버거킹, 맘스터치
-대중교통 : 시내버스(시외/고속버스 제외), 지하철, 택시
모든 가맹점은 현대카드 가맹점 등록 및 업종 분류 기준
대상점 통합해 최대 월 5천원 할인 한도
신규 발급 시 카드 수령 등록월 다음 달 이용 건까지는 전월 이용 금액 10만원 미만도 혜택 제공
별도 가맹점번호로 승인되는 일부 결제 건(간편결제,PG결제(결제대행), 키오스크 등)은 혜택 제외
백화점, 할인점, 쇼핑몰 내 입점 매장 및 공동가맹점, 온라인 선물하기(기프티콘 등)은 제외
편의점은 현장 결제 시만 혜택 적용
택시 앱 이용 시, 현대카드에 등록된 가맹점 및 업종 분류 기준에 따라 혜택 적용

[혜택 제공 기준]
[전월 이용 금액 산정 기준]
전월 이용 금액은 전월 1일~말일까지 현대카드 Teens의 일시불 이용 금액임
전표매입 지연, 매출 취소의 경우 이용 금액 합산이 달라질 수 있음
매출 취소 시 취소 발생월이 아닌 승인월 이용 금액에서 제외되며, 취소 금액으로 전월 이용 금액 미충족 시 당월 할인 혜택 미제공
대중교통, 정기결제 등 사후 승인 가맹점 이용 금액은 매출일자 기준으로 해당월의 이용 금액에 포함
[전월 이용 금액 합산 제외 기준]
[연회비, 제수수료, 이자]
공과금 납부액(국세, 관세, 지방세, 지방세외수입, 상하수도 요금, 벌과금, 과태료, 인지세, 송달료, 민원 발급 수수료 등 국가 또는 공공단체가 부과하는 부담금)
현대카드 Teens 이용 금액만 인정되며, 그 외 모든 카드 이용 금액은 합산 불가
[할인 제외 기준]
현대카드의 모든 할인 서비스 적용된 결제 건의 전체 이용 금액
[기타 기준]
모든 가맹점은 현대카드 가맹점 등록 및 업종 분류 기준
현대카드 Teens를 발급한 가족 회원이 2명 이상인 경우 전월 이용 금액 및 할인 한도는 카드별로 산정
할인 서비스는 청구 할인* 방식으로 적용*청구 할인이란, 전액 결제 후 할인 금액만큼 차감되어 청구되는 방식
정상 금액 결제 후 회원별 카드 이용 대금 청구일에 할인 적용된 금액으로 청구
자세한 내용은 현대카드 홈페이지 및 고객센터(1577-6000)로 문의",대중교통/택시 2% 할인,"전월 이용 금액 10만원 이상 시청소년이 자주 이용하는 4개 영역 2% 청구 할인
[대상점]
-편의점 : CU, GS25, 이마트24, 세븐일레븐
-커피전문점 : 스타벅스, 투썸플레이스, 이디야커피, 빽다방
-패스트푸드 : 맥도날드, 롯데리아, KFC, 버거킹, 맘스터치
-대중교통 : 시내버스(시외/고속버스 제외), 지하철, 택시
모든 가맹점은 현대카드 가맹점 등록 및 업종 분류 기준
대상점 통합해 최대 월 5천원 할인 한도
신규 발급 시 카드 수령 등록월 다음 달 이용 건까지는 전월 이용 금액 10만원 미만도 혜택 제공
별도 가맹점번호로 승인되는 일부 결제 건(간편결제,PG결제(결제대행), 키오스크 등)은 혜택 제외
백화점, 할인점, 쇼핑몰 내 입점 매장 및 공동가맹점, 온라인 선물하기(기프티콘 등)은 제외
편의점은 현장 결제 시만 혜택 적용
택시 앱 이용 시, 현대카드에 등록된 가맹점 및 업종 분류 기준에 따라 혜택 적용

[혜택 제공 기준]
[전월 이용 금액 산정 기준]
전월 이용 금액은 전월 1일~말일까지 현대카드 Teens의 일시불 이용 금액임
전표매입 지연, 매출 취소의 경우 이용 금액 합산이 달라질 수 있음
매출 취소 시 취소 발생월이 아닌 승인월 이용 금액에서 제외되며, 취소 금액으로 전월 이용 금액 미충족 시 당월 할인 혜택 미제공
대중교통, 정기결제 등 사후 승인 가맹점 이용 금액은 매출일자 기준으로 해당월의 이용 금액에 포함
[전월 이용 금액 합산 제외 기준]
[연회비, 제수수료, 이자]
공과금 납부액(국세, 관세, 지방세, 지방세외수입, 상하수도 요금, 벌과금, 과태료, 인지세, 송달료, 민원 발급 수수료 등 국가 또는 공공단체가 부과하는 부담금)
현대카드 Teens 이용 금액만 인정되며, 그 외 모든 카드 이용 금액은 합산 불가
[할인 제외 기준]
현대카드의 모든 할인 서비스 적용된 결제 건의 전체 이용 금액
[기타 기준]
모든 가맹점은 현대카드 가맹점 등록 및 업종 분류 기준
현대카드 Teens를 발급한 가족 회원이 2명 이상인 경우 전월 이용 금액 및 할인 한도는 카드별로 산정
할인 서비스는 청구 할인* 방식으로 적용*청구 할인이란, 전액 결제 후 할인 금액만큼 차감되어 청구되는 방식
정상 금액 결제 후 회원별 카드 이용 대금 청구일에 할인 적용된 금액으로 청구
자세한 내용은 현대카드 홈페이지 및 고객센터(1577-6000)로 문의",,2026-06-04
